Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"197.8800","5.8969","0.2033"
"197.9000","5.8973","0.2035"
"197.9200","5.8976","0.2037"
"197.9400","5.8979","0.2036"
"197.9600","5.8984","0.2037"
"197.9800","5.8988","0.2034"
"198.0000","5.8991","0.2035"
"198.0200","5.8994","0.2033"
"198.0400","5.8997","0.2032"
"198.0600","5.9000","0.2034"
"198.0800","5.9003","0.2034"
"198.1000","5.9007","0.2037"
"198.1200","5.9011","0.2039"
"198.1400","5.9016","0.2039"
"198.1600","5.9020","0.2036"
"198.1800","5.9023","0.2039"
"198.2000","5.9026","0.2042"
"198.2200","5.9028","0.2040"
"198.2400","5.9029","0.2035"
"198.2600","5.9032","0.2037"
"198.2800","5.9035","0.2036"
"198.3000","5.9039","0.2036"
"198.3200","5.9043","0.2037"
"198.3400","5.9046","0.2036"
"198.3600","5.9050","0.2038"
"198.3800","5.9053","0.2038"
"198.4000","5.9056","0.2040"
"198.4200","5.9059","0.2040"
"198.4400","5.9062","0.2038"
"198.4600","5.9066","0.2039"
"198.4800","5.9071","0.2040"
"198.5000","5.9075","0.2037"
"198.5200","5.9079","0.2039"
"198.5400","5.9083","0.2039"
"198.5600","5.9085","0.2039"
"198.5800","5.9088","0.2038"
"198.6000","5.9090","0.2036"
"198.6200","5.9093","0.2036"
"198.6400","5.9096","0.2038"
"198.6600","5.9100","0.2039"
"198.6800","5.9104","0.2039"
"198.7000","5.9108","0.2040"
"198.7200","5.9111","0.2044"
"198.7400","5.9114","0.2039"
"198.7600","5.9116","0.2039"
"198.7800","5.9119","0.2041"
"198.8000","5.9123","0.2041"
"198.8200","5.9126","0.2042"
"198.8400","5.9130","0.2041"
"198.8600","5.9134","0.2040"
"198.8800","5.9139","0.2040"
"198.9000","5.9142","0.2045"
"198.9200","5.9144","0.2043"
"198.9400","5.9147","0.2041"
"198.9600","5.9149","0.2041"
"198.9800","5.9152","0.2043"
"199.0000","5.9156","0.2043"
"199.0200","5.9159","0.2044"
"199.0400","5.9163","0.2040"
"199.0600","5.9167","0.2040"
"199.0800","5.9170","0.2041"
"199.1000","5.9173","0.2040"
"199.1200","5.9176","0.2040"
"199.1400","5.9179","0.2042"
"199.1600","5.9183","0.2042"
"199.1800","5.9188","0.2041"
"199.2000","5.9192","0.2042"
"199.2200","5.9196","0.2042"
"199.2400","5.9200","0.2042"
"199.2600","5.9203","0.2045"
"199.2800","5.9204","0.2044"
"199.3000","5.9207","0.2042"
"199.3200","5.9209","0.2041"
"199.3400","5.9213","0.2040"
"199.3600","5.9216","0.2044"
"199.3800","5.9219","0.2045"
"199.4000","5.9224","0.2046"
"199.4200","5.9227","0.2044"
"199.4400","5.9231","0.2041"
"199.4600","5.9233","0.2042"
"199.4800","5.9236","0.2043"
"199.5000","5.9239","0.2043"
"199.5200","5.9243","0.2044"
"199.5400","5.9246","0.2042"
"199.5600","5.9251","0.2041"
"199.5800","5.9256","0.2044"
"199.6000","5.9259","0.2045"
"199.6200","5.9262","0.2045"
"199.6400","5.9264","0.2045"
"199.6600","5.9267","0.2046"
"199.6800","5.9269","0.2042"
"199.7000","5.9272","0.2041"
"199.7200","5.9276","0.2042"
"199.7400","5.9280","0.2045"
"199.7600","5.9284","0.2048"
"199.7800","5.9288","0.2048"
"199.8000","5.9290","0.2045"
"199.8200","5.9293","0.2043"
"199.8400","5.9296","0.2042"
"199.8600","5.9299","0.2045"
"199.8800","5.9303","0.2047"
"199.9000","5.9307","0.2047"
"199.9200","5.9311","0.2046"
"199.9400","5.9316","0.2047"
"199.9600","5.9319","0.2047"
"199.9800","5.9321","0.2047"
"200.0000","5.9324","0.2051"
"200.0200","5.9326","0.2048"
"200.0400","5.9329","0.2046"
"200.0600","5.9332","0.2050"
"200.0800","5.9336","0.2049"
"200.1000","5.9340","0.2048"
"200.1200","5.9344","0.2050"
"200.1400","5.9348","0.2049"
"200.1600","5.9351","0.2050"
"200.1800","5.9354","0.2050"
"200.2000","5.9356","0.2046"
"200.2200","5.9359","0.2046"
"200.2400","5.9363","0.2046"
"200.2600","5.9368","0.2045"
"200.2800","5.9373","0.2048"
"200.3000","5.9377","0.2052"
"200.3200","5.9379","0.2052"
"200.3400","5.9382","0.2050"
"200.3600","5.9384","0.2052"
"200.3800","5.9386","0.2051"
"200.4000","5.9389","0.2049"
"200.4200","5.9392","0.2048"
"200.4400","5.9396","0.2047"
"200.4600","5.9399","0.2046"
"200.4800","5.9403","0.2049"
"200.5000","5.9406","0.2051"
"200.5200","5.9409","0.2052"
"200.5400","5.9413","0.2050"
"200.5600","5.9416","0.2050"
"200.5800","5.9419","0.2052"
"200.6000","5.9423","0.2052"
"200.6200","5.9428","0.2050"
"200.6400","5.9432","0.2048"
"200.6600","5.9436","0.2051"
"200.6800","5.9439","0.2051"
"200.7000","5.9442","0.2052"
"200.7200","5.9444","0.2053"
"200.7400","5.9447","0.2049"
"200.7600","5.9450","0.2049"
"200.7800","5.9453","0.2049"
"200.8000","5.9457","0.2047"
"200.8200","5.9461","0.2048"
"200.8400","5.9465","0.2052"
"200.8600","5.9468","0.2052"
"200.8800","5.9471","0.2054"
"200.9000","5.9472","0.2052"
"200.9200","5.9476","0.2051"
"200.9400","5.9479","0.2051"
"200.9600","5.9483","0.2052"
"200.9800","5.9487","0.2055"
"201.0000","5.9492","0.2057"
"201.0200","5.9496","0.2055"
"201.0400","5.9499","0.2052"
"201.0600","5.9501","0.2053"
"201.0800","5.9504","0.2051"
"201.1000","5.9506","0.2049"
"201.1200","5.9509","0.2050"
"201.1400","5.9512","0.2050"
"201.1600","5.9516","0.2053"
"201.1800","5.9520","0.2054"
"201.2000","5.9524","0.2055"
"201.2200","5.9527","0.2055"
"201.2400","5.9530","0.2053"
"201.2600","5.9533","0.2054"
"201.2800","5.9536","0.2056"
"201.3000","5.9540","0.2054"
"201.3200","5.9544","0.2058"
"201.3400","5.9549","0.2058"
"201.3600","5.9553","0.2056"
"201.3800","5.9557","0.2057"
"201.4000","5.9559","0.2055"
"201.4200","5.9561","0.2053"
"201.4400","5.9564","0.2052"
"201.4600","5.9566","0.2053"
"201.4800","5.9569","0.2056"
"201.5000","5.9572","0.2057"
"201.5200","5.9576","0.2055"
"201.5400","5.9581","0.2055"
"201.5600","5.9584","0.2056"
"201.5800","5.9588","0.2055"
"201.6000","5.9590","0.2056"
"201.6200","5.9592","0.2057"
"201.6400","5.9596","0.2056"
"201.6600","5.9599","0.2058"
"201.6800","5.9603","0.2058"
"201.7000","5.9608","0.2057"
"201.7200","5.9612","0.2055"
"201.7400","5.9616","0.2054"
"201.7600","5.9619","0.2053"
"201.7800","5.9621","0.2055"
"201.8000","5.9624","0.2056"
"201.8200","5.9626","0.2056"
"201.8400","5.9629","0.2059"
"201.8600","5.9632","0.2061"
"201.8800","5.9636","0.2062"
"201.9000","5.9641","0.2059"
"201.9200","5.9644","0.2055"
"201.9400","5.9647","0.2056"
"201.9600","5.9649","0.2055"
"201.9800","5.9652","0.2055"
"202.0000","5.9656","0.2055"
"202.0200","5.9659","0.2058"
"202.0400","5.9664","0.2059"
"202.0600","5.9668","0.2058"
"202.0800","5.9672","0.2056"
"202.1000","5.9676","0.2055"
"202.1200","5.9678","0.2056"
"202.1400","5.9681","0.2058"
"202.1600","5.9683","0.2058"
"202.1800","5.9686","0.2055"
"202.2000","5.9689","0.2056"
"202.2200","5.9692","0.2061"
"202.2400","5.9697","0.2061"
"202.2600","5.9701","0.2058"
"202.2800","5.9705","0.2058"
"202.3000","5.9707","0.2057"
"202.3200","5.9710","0.2059"
"202.3400","5.9712","0.2058"
"202.3600","5.9716","0.2056"
"202.3800","5.9719","0.2060"
"202.4000","5.9724","0.2063"
"202.4200","5.9729","0.2060"
"202.4400","5.9733","0.2058"
"202.4600","5.9736","0.2057"
"202.4800","5.9739","0.2060"
"202.5000","5.9741","0.2064"
"202.5200","5.9743","0.2062"
"202.5400","5.9746","0.2057"
"202.5600","5.9749","0.2059"
"202.5800","5.9752","0.2061"
"202.6000","5.9756","0.2063"
"202.6200","5.9759","0.2064"
"202.6400","5.9763","0.2062"
"202.6600","5.9766","0.2061"
"202.6800","5.9769","0.2061"
"202.7000","5.9772","0.2062"
"202.7200","5.9776","0.2063"
"202.7400","5.9779","0.2063"
"202.7600","5.9784","0.2063"
"202.7800","5.9789","0.2060"
"202.8000","5.9792","0.2062"
"202.8200","5.9796","0.2065"
"202.8400","5.9798","0.2065"
"202.8600","5.9801","0.2064"
"202.8800","5.9803","0.2064"
"202.9000","5.9806","0.2063"
"202.9200","5.9810","0.2064"
"202.9400","5.9814","0.2063"
"202.9600","5.9818","0.2063"
"202.9800","5.9822","0.2064"
"203.0000","5.9825","0.2068"
"203.0200","5.9827","0.2069"
"203.0400","5.9829","0.2062"
"203.0600","5.9832","0.2059"
"203.0800","5.9836","0.2061"
"203.1000","5.9839","0.2066"
"203.1200","5.9843","0.2065"
"203.1400","5.9848","0.2061"
"203.1600","5.9852","0.2064"
"203.1800","5.9856","0.2064"
"203.2000","5.9858","0.2066"
"203.2200","5.9860","0.2067"
"203.2400","5.9862","0.2063"
"203.2600","5.9866","0.2063"
"203.2800","5.9869","0.2066"
"203.3000","5.9872","0.2068"
"203.3200","5.9876","0.2068"
"203.3400","5.9880","0.2068"
"203.3600","5.9883","0.2068"
"203.3800","5.9886","0.2064"
"203.4000","5.9889","0.2064"
"203.4200","5.9892","0.2063"
"203.4400","5.9896","0.2065"
"203.4600","5.9901","0.2065"
"203.4800","5.9905","0.2065"
"203.5000","5.9910","0.2067"
"203.5200","5.9913","0.2066"
"203.5400","5.9916","0.2065"
"203.5600","5.9918","0.2066"
"203.5800","5.9921","0.2067"
"203.6000","5.9922","0.2067"
"203.6200","5.9926","0.2064"
"203.6400","5.9929","0.2067"
"203.6600","5.9933","0.2069"
"203.6800","5.9938","0.2065"
"203.7000","5.9941","0.2064"
"203.7200","5.9944","0.2065"
"203.7400","5.9947","0.2064"
"203.7600","5.9949","0.2066"
"203.7800","5.9952","0.2068"
"203.8000","5.9955","0.2070"
"203.8200","5.9959","0.2070"
"203.8400","5.9964","0.2068"
"203.8600","5.9969","0.2065"
"203.8800","5.9973","0.2065"
"203.9000","5.9976","0.2068"
"203.9200","5.9979","0.2069"
"203.9400","5.9981","0.2067"
"203.9600","5.9983","0.2067"
"203.9800","5.9986","0.2066"
"204.0000","5.9989","0.2069"
"204.0200","5.9993","0.2069"
"204.0400","5.9997","0.2071"
"204.0600","6.0001","0.2068"
"204.0800","6.0004","0.2067"
"204.1000","6.0006","0.2066"
"204.1200","6.0009","0.2067"
"204.1400","6.0012","0.2069"
"204.1600","6.0016","0.2072"
"204.1800","6.0020","0.2072"
"204.2000","6.0024","0.2070"
"204.2200","6.0029","0.2069"
"204.2400","6.0033","0.2070"
"204.2600","6.0036","0.2070"
"204.2800","6.0037","0.2069"
"204.3000","6.0040","0.2069"
"204.3200","6.0043","0.2072"
"204.3400","6.0046","0.2071"
"204.3600","6.0049","0.2071"
"204.3800","6.0054","0.2071"
"204.4000","6.0058","0.2069"
"204.4200","6.0061","0.2071"
"204.4400","6.0064","0.2072"
"204.4600","6.0067","0.2071"
"204.4800","6.0070","0.2071"
"204.5000","6.0073","0.2069"
"204.5200","6.0076","0.2069"
"204.5400","6.0081","0.2071"
"204.5600","6.0085","0.2070"
"204.5800","6.0090","0.2070"
"204.6000","6.0094","0.2073"
"204.6200","6.0096","0.2074"
"204.6400","6.0098","0.2072"
"204.6600","6.0100","0.2071"
"204.6800","6.0103","0.2070"
"204.7000","6.0105","0.2070"
"204.7200","6.0109","0.2072"
"204.7400","6.0112","0.2074"
"204.7600","6.0116","0.2074"
"204.7800","6.0119","0.2073"
"204.8000","6.0123","0.2072"
"204.8200","6.0126","0.2073"
"204.8400","6.0129","0.2074"
"204.8600","6.0132","0.2075"
"204.8800","6.0136","0.2075"
"204.9000","6.0140","0.2072"
"204.9200","6.0145","0.2071"
"204.9400","6.0149","0.2070"
"204.9600","6.0153","0.2071"
"204.9800","6.0156","0.2071"
"205.0000","6.0158","0.2073"
"205.0200","6.0160","0.2075"
"205.0400","6.0163","0.2075"
"205.0600","6.0166","0.2071"
"205.0800","6.0170","0.2073"
"205.1000","6.0174","0.2074"
"205.1200","6.0178","0.2071"
"205.1400","6.0181","0.2073"
"205.1600","6.0184","0.2075"
"205.1800","6.0186","0.2075"
"205.2000","6.0189","0.2075"
"205.2200","6.0192","0.2075"
"205.2400","6.0196","0.2075"
"205.2600","6.0199","0.2077"
"205.2800","6.0204","0.2075"
"205.3000","6.0209","0.2073"
"205.3200","6.0213","0.2076"
"205.3400","6.0215","0.2075"
"205.3600","6.0217","0.2075"
"205.3800","6.0219","0.2076"
"205.4000","6.0222","0.2076"
"205.4200","6.0225","0.2073"
"205.4400","6.0229","0.2075"
"205.4600","6.0233","0.2076"
"205.4800","6.0236","0.2076"
"205.5000","6.0240","0.2077"
"205.5200","6.0243","0.2075"
"205.5400","6.0246","0.2074"
"205.5600","6.0249","0.2076"
"205.5800","6.0252","0.2078"
"205.6000","6.0257","0.2079"
"205.6200","6.0261","0.2077"
"205.6400","6.0266","0.2074"
"205.6600","6.0270","0.2076"
"205.6800","6.0273","0.2077"
"205.7000","6.0275","0.2078"
"205.7200","6.0278","0.2080"
"205.7400","6.0279","0.2078"
"205.7600","6.0283","0.2076"
"205.7800","6.0286","0.2076"
"205.8000","6.0289","0.2078"
"205.8200","6.0294","0.2078"
"205.8400","6.0298","0.2078"
"205.8600","6.0301","0.2078"
"205.8800","6.0304","0.2078"
"205.9000","6.0306","0.2080"
"205.9200","6.0309","0.2081"
"205.9400","6.0312","0.2079"
"205.9600","6.0316","0.2077"
"205.9800","6.0320","0.2076"
"206.0000","6.0325","0.2076"
"206.0200","6.0329","0.2077"
"206.0400","6.0333","0.2079"
"206.0600","6.0336","0.2081"
"206.0800","6.0338","0.2081"
"206.1000","6.0340","0.2078"
"206.1200","6.0343","0.2078"
"206.1400","6.0346","0.2079"
"206.1600","6.0349","0.2082"
"206.1800","6.0353","0.2081"
"206.2000","6.0357","0.2081"
"206.2200","6.0361","0.2080"
"206.2400","6.0363","0.2077"
"206.2600","6.0366","0.2076"
"206.2800","6.0369","0.2078"
"206.3000","6.0373","0.2081"
"206.3200","6.0376","0.2082"
"206.3400","6.0381","0.2081"
"206.3600","6.0385","0.2084"
"206.3800","6.0389","0.2084"
"206.4000","6.0392","0.2082"
"206.4200","6.0394","0.2079"
"206.4400","6.0397","0.2080"
"206.4600","6.0399","0.2077"
"206.4800","6.0403","0.2078"
"206.5000","6.0406","0.2081"
"206.5200","6.0410","0.2082"
"206.5400","6.0414","0.2078"
"206.5600","6.0418","0.2078"
"206.5800","6.0421","0.2084"
"206.6000","6.0424","0.2086"
"206.6200","6.0427","0.2083"
"206.6400","6.0429","0.2080"
"206.6600","6.0433","0.2079"
"206.6800","6.0437","0.2082"
"206.7000","6.0441","0.2082"
"206.7200","6.0446","0.2083"
"206.7400","6.0450","0.2084"
"206.7600","6.0453","0.2083"
"206.7800","6.0455","0.2083"
"206.8000","6.0458","0.2083"
"206.8200","6.0459","0.2084"
"206.8400","6.0462","0.2084"
"206.8600","6.0465","0.2085"
"206.8800","6.0469","0.2086"
"206.9000","6.0473","0.2084"
"206.9200","6.0476","0.2083"
"206.9400","6.0480","0.2083"
"206.9600","6.0483","0.2084"
"206.9800","6.0486","0.2085"
"207.0000","6.0489","0.2088"
"207.0200","6.0493","0.2086"
"207.0400","6.0496","0.2086"
"207.0600","6.0501","0.2085"
"207.0800","6.0505","0.2084"
"207.1000","6.0509","0.2084"
"207.1200","6.0513","0.2084"
"207.1400","6.0514","0.2085"
"207.1600","6.0517","0.2086"
"207.1800","6.0520","0.2086"
"207.2000","6.0523","0.2084"
"207.2200","6.0526","0.2084"
"207.2400","6.0531","0.2085"
"207.2600","6.0535","0.2084"
"207.2800","6.0539","0.2083"
"207.3000","6.0541","0.2085"
"207.3200","6.0544","0.2086"
"207.3400","6.0546","0.2086"
"207.3600","6.0549","0.2086"
"207.3800","6.0553","0.2087"
"207.4000","6.0556","0.2089"
"207.4200","6.0561","0.2087"
"207.4400","6.0566","0.2084"
"207.4600","6.0569","0.2082"
"207.4800","6.0573","0.2084"
"207.5000","6.0574","0.2088"
"207.5200","6.0577","0.2086"
"207.5400","6.0579","0.2084"
"207.5600","6.0582","0.2084"
"207.5800","6.0585","0.2086"
"207.6000","6.0589","0.2087"
"207.6200","6.0593","0.2088"
"207.6400","6.0597","0.2086"
"207.6600","6.0600","0.2086"
"207.6800","6.0603","0.2089"
"207.7000","6.0606","0.2086"
"207.7200","6.0609","0.2086"
"207.7400","6.0613","0.2089"
"207.7600","6.0617","0.2086"
"207.7800","6.0622","0.2086"
"207.8000","6.0626","0.2089"
"207.8200","6.0630","0.2090"
"207.8400","6.0633","0.2089"
"207.8600","6.0634","0.2090"
"207.8800","6.0637","0.2090"
"207.9000","6.0639","0.2088"
"207.9200","6.0642","0.2088"
"207.9400","6.0646","0.2089"
"207.9600","6.0650","0.2090"
"207.9800","6.0654","0.2089"
"208.0000","6.0658","0.2087"
"208.0200","6.0661","0.2086"
"208.0400","6.0663","0.2087"
"208.0600","6.0666","0.2086"
"208.0800","6.0669","0.2088"
"208.1000","6.0672","0.2089"
"208.1200","6.0676","0.2090"
"208.1400","6.0681","0.2091"
"208.1600","6.0686","0.2092"
"208.1800","6.0690","0.2091"
"208.2000","6.0693","0.2089"
"208.2200","6.0695","0.2090"
"208.2400","6.0697","0.2091"
"208.2600","6.0699","0.2090"
"208.2800","6.0702","0.2088"
"208.3000","6.0706","0.2088"
"208.3200","6.0709","0.2090"
"208.3400","6.0714","0.2090"
"208.3600","6.0717","0.2091"
"208.3800","6.0720","0.2089"
"208.4000","6.0723","0.2087"
"208.4200","6.0726","0.2091"
"208.4400","6.0729","0.2094"
"208.4600","6.0733","0.2092"
"208.4800","6.0737","0.2091"
"208.5000","6.0741","0.2093"
"208.5200","6.0746","0.2092"
"208.5400","6.0749","0.2093"
"208.5600","6.0751","0.2095"
"208.5800","6.0754","0.2094"
"208.6000","6.0756","0.2094"
"208.6200","6.0759","0.2095"
"208.6400","6.0763","0.2094"
"208.6600","6.0766","0.2093"
"208.6800","6.0770","0.2094"
"208.7000","6.0774","0.2094"
"208.7200","6.0778","0.2090"
"208.7400","6.0781","0.2091"
"208.7600","6.0784","0.2094"
"208.7800","6.0786","0.2093"
"208.8000","6.0789","0.2092"
"208.8200","6.0793","0.2092"
"208.8400","6.0798","0.2093"
"208.8600","6.0803","0.2094"
"208.8800","6.0807","0.2095"
"208.9000","6.0810","0.2097"
"208.9200","6.0813","0.2098"
"208.9400","6.0814","0.2094"
"208.9600","6.0816","0.2091"
"208.9800","6.0819","0.2093"
"209.0000","6.0822","0.2093"
"209.0200","6.0825","0.2095"
"209.0400","6.0829","0.2096"
"209.0600","6.0833","0.2096"
"209.0800","6.0836","0.2096"
"209.1000","6.0839","0.2094"
"209.1200","6.0843","0.2096"
"209.1400","6.0846","0.2099"
"209.1600","6.0849","0.2099"
"209.1800","6.0852","0.2098"
"209.2000","6.0857","0.2097"
"209.2200","6.0861","0.2095"
"209.2400","6.0866","0.2094"
"209.2600","6.0869","0.2096"
"209.2800","6.0871","0.2098"
"209.3000","6.0874","0.2100"
"209.3200","6.0876","0.2097"
"209.3400","6.0879","0.2096"
"209.3600","6.0883","0.2097"
"209.3800","6.0887","0.2098"
"209.4000","6.0891","0.2097"
"209.4200","6.0895","0.2097"
"209.4400","6.0898","0.2097"
"209.4600","6.0901","0.2099"
"209.4800","6.0903","0.2099"
"209.5000","6.0906","0.2095"
"209.5200","6.0909","0.2099"
"209.5400","6.0913","0.2100"
"209.5600","6.0918","0.2098"
"209.5800","6.0922","0.2096"
"209.6000","6.0926","0.2098"
"209.6200","6.0929","0.2099"
"209.6400","6.0931","0.2098"
"209.6600","6.0934","0.2096"
"209.6800","6.0936","0.2095"
"209.7000","6.0939","0.2098"
"209.7200","6.0942","0.2100"
"209.7400","6.0946","0.2100"
"209.7600","6.0949","0.2101"
"209.7800","6.0953","0.2099"
"209.8000","6.0957","0.2097"
"209.8200","6.0960","0.2097"
"209.8400","6.0963","0.2098"
"209.8600","6.0966","0.2098"
"209.8800","6.0969","0.2103"
"209.9000","6.0974","0.2103"
"209.9200","6.0978","0.2102"
"209.9400","6.0982","0.2099"
"209.9600","6.0986","0.2099"
"209.9800","6.0989","0.2099"
"210.0000","6.0991","0.2103"
"210.0200","6.0993","0.2102"
"210.0400","6.0996","0.2101"
"210.0600","6.0999","0.2101"
"210.0800","6.1002","0.2101"
"210.1000","6.1006","0.2102"
"210.1200","6.1010","0.2103"
"210.1400","6.1014","0.2101"
"210.1600","6.1018","0.2098"
"210.1800","6.1020","0.2099"
"210.2000","6.1023","0.2101"
"210.2200","6.1026","0.2101"
"210.2400","6.1029","0.2102"
"210.2600","6.1033","0.2101"
"210.2800","6.1038","0.2102"
"210.3000","6.1042","0.2101"
"210.3200","6.1046","0.2106"
"210.3400","6.1049","0.2105"
"210.3600","6.1051","0.2101"
"210.3800","6.1054","0.2102"
"210.4000","6.1056","0.2102"
"210.4200","6.1059","0.2101"
"210.4400","6.1062","0.2100"
"210.4600","6.1066","0.2101"
"210.4800","6.1070","0.2102"
"210.5000","6.1074","0.2103"
"210.5200","6.1078","0.2103"
"210.5400","6.1080","0.2100"
"210.5600","6.1083","0.2102"
"210.5800","6.1086","0.2104"
"210.6000","6.1089","0.2106"
"210.6200","6.1093","0.2106"
"210.6400","6.1098","0.2104"
"210.6600","6.1102","0.2101"
"210.6800","6.1105","0.2103"
"210.7000","6.1108","0.2104"
"210.7200","6.1110","0.2106"
"210.7400","6.1113","0.2106"
"210.7600","6.1116","0.2104"
"210.7800","6.1119","0.2104"
"210.8000","6.1122","0.2105"
"210.8200","6.1127","0.2105"
"210.8400","6.1131","0.2102"
"210.8600","6.1134","0.2102"
"210.8800","6.1138","0.2103"
"210.9000","6.1140","0.2105"
"210.9200","6.1143","0.2105"
"210.9400","6.1146","0.2101"
"210.9600","6.1150","0.2104"
"210.9800","6.1154","0.2106"
"211.0000","6.1159","0.2105"
"211.0200","6.1163","0.2106"
"211.0400","6.1167","0.2107"
"211.0600","6.1169","0.2108"
"211.0800","6.1171","0.2105"
"211.1000","6.1173","0.2105"
"211.1200","6.1176","0.2105"
"211.1400","6.1179","0.2108"
"211.1600","6.1182","0.2110"
"211.1800","6.1186","0.2108"
"211.2000","6.1189","0.2109"
"211.2200","6.1193","0.2107"
"211.2400","6.1196","0.2104"
"211.2600","6.1199","0.2104"
"211.2800","6.1202","0.2109"
"211.3000","6.1206","0.2108"
"211.3200","6.1209","0.2109"
"211.3400","6.1214","0.2110"
"211.3600","6.1218","0.2109"
"211.3800","6.1222","0.2110"
"211.4000","6.1226","0.2111"
"211.4200","6.1228","0.2112"
"211.4400","6.1231","0.2106"
"211.4600","6.1233","0.2104"
"211.4800","6.1236","0.2107"
"211.5000","6.1239","0.2108"
"211.5200","6.1243","0.2108"
"211.5400","6.1248","0.2107"
"211.5600","6.1252","0.2108"
"211.5800","6.1255","0.2109"
"211.6000","6.1258","0.2112"
"211.6200","6.1260","0.2111"
"211.6400","6.1263","0.2108"
"211.6600","6.1266","0.2106"
"211.6800","6.1269","0.2108"
"211.7000","6.1274","0.2109"
"211.7200","6.1278","0.2107"
"211.7400","6.1282","0.2106"
"211.7600","6.1286","0.2110"
"211.7800","6.1288","0.2109"
"211.8000","6.1290","0.2107"
"211.8200","6.1293","0.2108"
"211.8400","6.1295","0.2108"
"211.8600","6.1298","0.2111"
"211.8800","6.1302","0.2112"
"211.9000","6.1306","0.2111"
"211.9200","6.1310","0.2112"
"211.9400","6.1314","0.2109"
"211.9600","6.1317","0.2109"
"211.9800","6.1320","0.2108"
"212.0000","6.1322","0.2108"
"212.0200","6.1326","0.2108"
"212.0400","6.1331","0.2109"
"212.0600","6.1335","0.2111"
"212.0800","6.1339","0.2110"
"212.1000","6.1343","0.2109"
"212.1200","6.1346","0.2110"
"212.1400","6.1348","0.2112"
"212.1600","6.1350","0.2112"
"212.1800","6.1353","0.2111"
"212.2000","6.1356","0.2111"
"212.2200","6.1359","0.2113"
"212.2400","6.1363","0.2112"
"212.2600","6.1367","0.2112"
"212.2800","6.1371","0.2111"
"212.3000","6.1374","0.2109"
"212.3200","6.1377","0.2109"
"212.3400","6.1379","0.2109"
"212.3600","6.1382","0.2111"
"212.3800","6.1386","0.2112"
"212.4000","6.1389","0.2115"
"212.4200","6.1394","0.2115"
"212.4400","6.1399","0.2116"
"212.4600","6.1403","0.2115"
"212.4800","6.1406","0.2112"
